Specimen Collection Date,Age Group,New Confirmed Cases,Cumulative Confirmed Cases,Last Updated at
2020/11/24,14-17,3,478,12/05/2020 02:15:01 PM
2020/11/25,14-17,8,486,12/05/2020 02:15:01 PM
2020/11/26,14-17,1,487,12/05/2020 02:15:01 PM
2020/11/27,14-17,5,492,12/05/2020 02:15:01 PM
2020/11/28,14-17,1,493,12/05/2020 02:15:01 PM
2020/11/29,14-17,5,498,12/05/2020 02:15:01 PM
2020/11/30,14-17,2,500,12/05/2020 02:15:01 PM
2020/12/01,14-17,8,508,12/05/2020 02:15:01 PM
2020/12/02,14-17,6,514,12/05/2020 02:15:01 PM
2020/12/03,14-17,2,516,12/05/2020 02:15:01 PM
2020/12/04,14-17,0,516,12/05/2020 02:15:01 PM
