Specimen Collection Date,Age Group,New Confirmed Cases,Cumulative Confirmed Cases,Last Updated at
2020/09/22,71-80,1,389,11/23/2020 02:15:02 PM
2020/09/23,71-80,3,392,11/23/2020 02:15:02 PM
2020/09/24,71-80,2,394,11/23/2020 02:15:02 PM
2020/09/25,71-80,2,396,11/23/2020 02:15:02 PM
2020/09/26,71-80,2,398,11/23/2020 02:15:02 PM
2020/09/27,71-80,1,399,11/23/2020 02:15:02 PM
2020/09/28,71-80,2,401,11/23/2020 02:15:02 PM
2020/09/29,71-80,1,402,11/23/2020 02:15:02 PM
2020/09/30,71-80,3,405,11/23/2020 02:15:02 PM
2020/10/01,71-80,0,405,11/23/2020 02:15:02 PM
2020/10/02,71-80,2,407,11/23/2020 02:15:02 PM
2020/10/03,71-80,0,407,11/23/2020 02:15:02 PM
2020/10/04,71-80,1,408,11/23/2020 02:15:02 PM
2020/10/05,71-80,1,409,11/23/2020 02:15:02 PM
2020/10/06,71-80,2,411,11/23/2020 02:15:02 PM
2020/10/07,71-80,0,411,11/23/2020 02:15:02 PM
2020/10/08,71-80,1,412,11/23/2020 02:15:02 PM
2020/10/09,71-80,1,413,11/23/2020 02:15:02 PM
2020/10/10,71-80,1,414,11/23/2020 02:15:02 PM
2020/10/11,71-80,0,414,11/23/2020 02:15:02 PM
2020/10/12,71-80,2,416,11/23/2020 02:15:02 PM
2020/10/13,71-80,0,416,11/23/2020 02:15:02 PM
2020/10/14,71-80,1,417,11/23/2020 02:15:02 PM
2020/10/15,71-80,0,417,11/23/2020 02:15:02 PM
2020/10/16,71-80,2,419,11/23/2020 02:15:02 PM
2020/10/17,71-80,0,419,11/23/2020 02:15:02 PM
2020/10/18,71-80,0,419,11/23/2020 02:15:02 PM
2020/10/19,71-80,2,421,11/23/2020 02:15:02 PM
2020/10/20,71-80,0,421,11/23/2020 02:15:02 PM
2020/10/21,71-80,0,421,11/23/2020 02:15:02 PM
2020/10/22,71-80,2,423,11/23/2020 02:15:02 PM
2020/10/23,71-80,1,424,11/23/2020 02:15:02 PM
2020/10/24,71-80,4,428,11/23/2020 02:15:02 PM
2020/10/25,71-80,1,429,11/23/2020 02:15:02 PM
2020/10/26,71-80,3,432,11/23/2020 02:15:02 PM
2020/10/27,71-80,3,435,11/23/2020 02:15:02 PM
2020/10/28,71-80,0,435,11/23/2020 02:15:02 PM
2020/10/29,71-80,1,436,11/23/2020 02:15:02 PM
2020/10/30,71-80,0,436,11/23/2020 02:15:02 PM
2020/10/31,71-80,4,440,11/23/2020 02:15:02 PM
2020/11/01,71-80,0,440,11/23/2020 02:15:02 PM
2020/11/02,71-80,1,441,11/23/2020 02:15:02 PM
2020/11/03,71-80,1,442,11/23/2020 02:15:02 PM
2020/11/04,71-80,4,446,11/23/2020 02:15:02 PM
2020/11/05,71-80,3,449,11/23/2020 02:15:02 PM
2020/11/06,71-80,6,455,11/23/2020 02:15:02 PM
2020/11/07,71-80,2,457,11/23/2020 02:15:02 PM
2020/11/08,71-80,0,457,11/23/2020 02:15:02 PM
2020/11/09,71-80,1,458,11/23/2020 02:15:02 PM
2020/11/10,71-80,1,459,11/23/2020 02:15:02 PM
2020/11/11,71-80,2,461,11/23/2020 02:15:02 PM
2020/11/12,71-80,4,465,11/23/2020 02:15:02 PM
2020/11/13,71-80,0,465,11/23/2020 02:15:02 PM
2020/11/14,71-80,2,467,11/23/2020 02:15:02 PM
2020/11/15,71-80,0,467,11/23/2020 02:15:02 PM
2020/11/16,71-80,2,469,11/23/2020 02:15:02 PM
2020/11/17,71-80,2,471,11/23/2020 02:15:02 PM
2020/11/18,71-80,5,476,11/23/2020 02:15:02 PM
2020/11/19,71-80,0,476,11/23/2020 02:15:02 PM
2020/11/20,71-80,0,476,11/23/2020 02:15:02 PM
2020/11/21,71-80,0,476,11/23/2020 02:15:02 PM
2020/11/22,71-80,0,476,11/23/2020 02:15:02 PM
2020/03/11,31-40,3,7,11/23/2020 02:15:02 PM
2020/03/12,31-40,1,8,11/23/2020 02:15:02 PM
2020/03/13,31-40,3,11,11/23/2020 02:15:02 PM
2020/03/14,31-40,2,13,11/23/2020 02:15:02 PM
2020/03/15,31-40,4,17,11/23/2020 02:15:02 PM
2020/03/16,31-40,15,32,11/23/2020 02:15:02 PM
2020/03/17,31-40,13,45,11/23/2020 02:15:02 PM
2020/03/18,31-40,4,49,11/23/2020 02:15:02 PM
2020/03/19,31-40,5,54,11/23/2020 02:15:02 PM
2020/03/20,31-40,8,62,11/23/2020 02:15:02 PM
2020/03/21,31-40,4,66,11/23/2020 02:15:02 PM
2020/03/22,31-40,2,68,11/23/2020 02:15:02 PM
2020/03/23,31-40,7,75,11/23/2020 02:15:02 PM
2020/03/24,31-40,14,89,11/23/2020 02:15:02 PM
2020/03/25,31-40,10,99,11/23/2020 02:15:02 PM
2020/03/26,31-40,8,107,11/23/2020 02:15:02 PM
2020/03/27,31-40,7,114,11/23/2020 02:15:02 PM
2020/03/28,31-40,2,116,11/23/2020 02:15:02 PM
2020/03/29,31-40,2,118,11/23/2020 02:15:02 PM
2020/03/30,31-40,8,126,11/23/2020 02:15:02 PM
2020/03/31,31-40,13,139,11/23/2020 02:15:02 PM
2020/04/01,31-40,7,146,11/23/2020 02:15:02 PM
2020/04/02,31-40,14,160,11/23/2020 02:15:02 PM
2020/04/03,31-40,7,167,11/23/2020 02:15:02 PM
2020/04/04,31-40,4,171,11/23/2020 02:15:02 PM
2020/04/05,31-40,10,181,11/23/2020 02:15:02 PM
2020/04/06,31-40,9,190,11/23/2020 02:15:02 PM
2020/04/07,31-40,10,200,11/23/2020 02:15:02 PM
2020/04/08,31-40,16,216,11/23/2020 02:15:02 PM
2020/04/09,31-40,11,227,11/23/2020 02:15:02 PM
2020/04/10,31-40,7,234,11/23/2020 02:15:02 PM
2020/04/11,31-40,7,241,11/23/2020 02:15:02 PM
2020/04/12,31-40,4,245,11/23/2020 02:15:02 PM
2020/04/13,31-40,6,251,11/23/2020 02:15:02 PM
2020/04/14,31-40,8,259,11/23/2020 02:15:02 PM
2020/04/15,31-40,11,270,11/23/2020 02:15:02 PM
2020/04/16,31-40,10,280,11/23/2020 02:15:02 PM
2020/04/17,31-40,12,292,11/23/2020 02:15:02 PM
2020/04/18,31-40,3,295,11/23/2020 02:15:02 PM
2020/04/19,31-40,5,300,11/23/2020 02:15:02 PM
2020/04/20,31-40,6,306,11/23/2020 02:15:02 PM
2020/04/21,31-40,4,310,11/23/2020 02:15:02 PM
2020/04/22,31-40,7,317,11/23/2020 02:15:02 PM
2020/04/23,31-40,10,327,11/23/2020 02:15:02 PM
2020/04/24,31-40,7,334,11/23/2020 02:15:02 PM
2020/04/25,31-40,6,340,11/23/2020 02:15:02 PM
2020/04/26,31-40,9,349,11/23/2020 02:15:02 PM
2020/04/27,31-40,8,357,11/23/2020 02:15:02 PM
2020/04/28,31-40,16,373,11/23/2020 02:15:02 PM
2020/04/29,31-40,9,382,11/23/2020 02:15:02 PM
2020/04/30,31-40,9,391,11/23/2020 02:15:02 PM
2020/05/01,31-40,11,402,11/23/2020 02:15:02 PM
2020/05/02,31-40,17,419,11/23/2020 02:15:02 PM
2020/05/03,31-40,6,425,11/23/2020 02:15:02 PM
2020/05/04,31-40,9,434,11/23/2020 02:15:02 PM
2020/05/05,31-40,12,446,11/23/2020 02:15:02 PM
2020/05/06,31-40,9,455,11/23/2020 02:15:02 PM
2020/05/07,31-40,11,466,11/23/2020 02:15:02 PM
2020/05/08,31-40,5,471,11/23/2020 02:15:02 PM
2020/05/09,31-40,2,473,11/23/2020 02:15:02 PM
2020/05/10,31-40,2,475,11/23/2020 02:15:02 PM
2020/05/11,31-40,10,485,11/23/2020 02:15:02 PM
2020/05/12,31-40,10,495,11/23/2020 02:15:02 PM
2020/05/13,31-40,9,504,11/23/2020 02:15:02 PM
2020/05/14,31-40,6,510,11/23/2020 02:15:02 PM
2020/05/15,31-40,14,524,11/23/2020 02:15:02 PM
2020/05/16,31-40,4,528,11/23/2020 02:15:02 PM
2020/05/17,31-40,4,532,11/23/2020 02:15:02 PM
2020/05/18,31-40,10,542,11/23/2020 02:15:02 PM
2020/05/19,31-40,3,545,11/23/2020 02:15:02 PM
2020/05/20,31-40,8,553,11/23/2020 02:15:02 PM
2020/05/21,31-40,2,555,11/23/2020 02:15:02 PM
2020/05/22,31-40,7,562,11/23/2020 02:15:02 PM
2020/05/23,31-40,3,565,11/23/2020 02:15:02 PM
2020/05/24,31-40,2,567,11/23/2020 02:15:02 PM
2020/05/25,31-40,1,568,11/23/2020 02:15:02 PM
2020/05/26,31-40,15,583,11/23/2020 02:15:02 PM
2020/05/27,31-40,10,593,11/23/2020 02:15:02 PM
2020/05/28,31-40,6,599,11/23/2020 02:15:02 PM
2020/05/29,31-40,9,608,11/23/2020 02:15:02 PM
2020/05/30,31-40,8,616,11/23/2020 02:15:02 PM
2020/05/31,31-40,9,625,11/23/2020 02:15:02 PM
2020/06/01,31-40,8,633,11/23/2020 02:15:02 PM
2020/06/02,31-40,8,641,11/23/2020 02:15:02 PM
2020/06/03,31-40,10,651,11/23/2020 02:15:02 PM
2020/06/04,31-40,9,660,11/23/2020 02:15:02 PM
2020/06/05,31-40,5,665,11/23/2020 02:15:02 PM
2020/06/06,31-40,2,667,11/23/2020 02:15:02 PM
2020/06/07,31-40,3,670,11/23/2020 02:15:02 PM
2020/06/08,31-40,4,674,11/23/2020 02:15:02 PM
2020/06/09,31-40,7,681,11/23/2020 02:15:02 PM
2020/06/10,31-40,4,685,11/23/2020 02:15:02 PM
2020/06/11,31-40,8,693,11/23/2020 02:15:02 PM
2020/06/12,31-40,9,702,11/23/2020 02:15:02 PM
2020/06/13,31-40,7,709,11/23/2020 02:15:02 PM
2020/06/14,31-40,5,714,11/23/2020 02:15:02 PM
2020/06/15,31-40,7,721,11/23/2020 02:15:02 PM
2020/06/16,31-40,6,727,11/23/2020 02:15:02 PM
2020/06/17,31-40,14,741,11/23/2020 02:15:02 PM
2020/06/18,31-40,12,753,11/23/2020 02:15:02 PM
2020/06/19,31-40,10,763,11/23/2020 02:15:02 PM
2020/06/20,31-40,10,773,11/23/2020 02:15:02 PM
2020/06/21,31-40,5,778,11/23/2020 02:15:02 PM
2020/06/22,31-40,25,803,11/23/2020 02:15:02 PM
2020/06/23,31-40,16,819,11/23/2020 02:15:02 PM
2020/06/24,31-40,15,834,11/23/2020 02:15:02 PM
2020/06/25,31-40,14,848,11/23/2020 02:15:02 PM
2020/06/26,31-40,21,869,11/23/2020 02:15:02 PM
2020/06/27,31-40,14,883,11/23/2020 02:15:02 PM
2020/06/28,31-40,2,885,11/23/2020 02:15:02 PM
2020/06/29,31-40,24,909,11/23/2020 02:15:02 PM
2020/06/30,31-40,27,936,11/23/2020 02:15:02 PM
2020/07/01,31-40,20,956,11/23/2020 02:15:02 PM
2020/07/02,31-40,26,982,11/23/2020 02:15:02 PM
2020/07/03,31-40,20,1002,11/23/2020 02:15:02 PM
2020/07/04,31-40,7,1009,11/23/2020 02:15:02 PM
2020/07/05,31-40,11,1020,11/23/2020 02:15:02 PM
2020/07/06,31-40,18,1038,11/23/2020 02:15:02 PM
2020/07/07,31-40,28,1066,11/23/2020 02:15:02 PM
2020/07/08,31-40,33,1099,11/23/2020 02:15:02 PM
2020/07/09,31-40,28,1127,11/23/2020 02:15:02 PM
2020/07/10,31-40,29,1156,11/23/2020 02:15:02 PM
2020/07/11,31-40,20,1176,11/23/2020 02:15:02 PM
2020/07/12,31-40,16,1192,11/23/2020 02:15:02 PM
2020/07/13,31-40,40,1232,11/23/2020 02:15:02 PM
2020/07/14,31-40,47,1279,11/23/2020 02:15:02 PM
2020/07/15,31-40,36,1315,11/23/2020 02:15:02 PM
2020/07/16,31-40,31,1346,11/23/2020 02:15:02 PM
2020/07/17,31-40,43,1389,11/23/2020 02:15:02 PM
2020/07/18,31-40,22,1411,11/23/2020 02:15:02 PM
2020/07/19,31-40,16,1427,11/23/2020 02:15:02 PM
2020/07/20,31-40,35,1462,11/23/2020 02:15:02 PM
2020/07/21,31-40,36,1498,11/23/2020 02:15:02 PM
2020/07/22,31-40,29,1527,11/23/2020 02:15:02 PM
2020/07/23,31-40,37,1564,11/23/2020 02:15:02 PM
2020/07/24,31-40,26,1590,11/23/2020 02:15:02 PM
2020/07/25,31-40,14,1604,11/23/2020 02:15:02 PM
2020/07/26,31-40,18,1622,11/23/2020 02:15:02 PM
2020/07/27,31-40,22,1644,11/23/2020 02:15:02 PM
2020/07/28,31-40,21,1665,11/23/2020 02:15:02 PM
2020/07/29,31-40,32,1697,11/23/2020 02:15:02 PM
2020/07/30,31-40,28,1725,11/23/2020 02:15:02 PM
2020/07/31,31-40,25,1750,11/23/2020 02:15:02 PM
2020/08/01,31-40,14,1764,11/23/2020 02:15:02 PM
2020/08/02,31-40,8,1772,11/23/2020 02:15:02 PM
2020/08/03,31-40,24,1796,11/23/2020 02:15:02 PM
2020/08/04,31-40,17,1813,11/23/2020 02:15:02 PM
2020/08/05,31-40,30,1843,11/23/2020 02:15:02 PM
2020/08/06,31-40,17,1860,11/23/2020 02:15:02 PM
2020/08/07,31-40,27,1887,11/23/2020 02:15:02 PM
2020/08/08,31-40,17,1904,11/23/2020 02:15:02 PM
2020/08/09,31-40,18,1922,11/23/2020 02:15:02 PM
2020/08/10,31-40,27,1949,11/23/2020 02:15:02 PM
2020/08/11,31-40,19,1968,11/23/2020 02:15:02 PM
2020/08/12,31-40,31,1999,11/23/2020 02:15:02 PM
2020/08/13,31-40,22,2021,11/23/2020 02:15:02 PM
2020/08/14,31-40,28,2049,11/23/2020 02:15:02 PM
2020/08/15,31-40,18,2067,11/23/2020 02:15:02 PM
2020/08/16,31-40,6,2073,11/23/2020 02:15:02 PM
2020/08/17,31-40,17,2090,11/23/2020 02:15:02 PM
2020/08/18,31-40,26,2116,11/23/2020 02:15:02 PM
2020/08/19,31-40,18,2134,11/23/2020 02:15:02 PM
2020/08/20,31-40,16,2150,11/23/2020 02:15:02 PM
2020/08/21,31-40,21,2171,11/23/2020 02:15:02 PM
2020/08/22,31-40,9,2180,11/23/2020 02:15:02 PM
2020/08/23,31-40,10,2190,11/23/2020 02:15:02 PM
2020/08/24,31-40,20,2210,11/23/2020 02:15:02 PM
2020/08/25,31-40,13,2223,11/23/2020 02:15:02 PM
2020/08/26,31-40,23,2246,11/23/2020 02:15:02 PM
2020/08/27,31-40,26,2272,11/23/2020 02:15:02 PM
2020/08/28,31-40,18,2290,11/23/2020 02:15:02 PM
2020/08/29,31-40,10,2300,11/23/2020 02:15:02 PM
2020/08/30,31-40,9,2309,11/23/2020 02:15:02 PM
2020/08/31,31-40,11,2320,11/23/2020 02:15:02 PM
2020/09/01,31-40,16,2336,11/23/2020 02:15:02 PM
2020/09/02,31-40,12,2348,11/23/2020 02:15:02 PM
2020/09/03,31-40,23,2371,11/23/2020 02:15:02 PM
2020/09/04,31-40,18,2389,11/23/2020 02:15:02 PM
2020/09/05,31-40,10,2399,11/23/2020 02:15:02 PM
2020/09/06,31-40,6,2405,11/23/2020 02:15:02 PM
2020/09/07,31-40,11,2416,11/23/2020 02:15:02 PM
2020/09/08,31-40,11,2427,11/23/2020 02:15:02 PM
2020/09/09,31-40,14,2441,11/23/2020 02:15:02 PM
2020/09/10,31-40,7,2448,11/23/2020 02:15:02 PM
2020/09/11,31-40,11,2459,11/23/2020 02:15:02 PM
2020/09/12,31-40,5,2464,11/23/2020 02:15:02 PM
2020/09/13,31-40,4,2468,11/23/2020 02:15:02 PM
2020/09/14,31-40,23,2491,11/23/2020 02:15:02 PM
2020/09/15,31-40,14,2505,11/23/2020 02:15:02 PM
2020/09/16,31-40,12,2517,11/23/2020 02:15:02 PM
2020/09/17,31-40,13,2530,11/23/2020 02:15:02 PM
2020/09/18,31-40,15,2545,11/23/2020 02:15:02 PM
2020/09/19,31-40,6,2551,11/23/2020 02:15:02 PM
2020/09/20,31-40,4,2555,11/23/2020 02:15:02 PM
2020/09/21,31-40,12,2567,11/23/2020 02:15:02 PM
2020/09/22,31-40,16,2583,11/23/2020 02:15:02 PM
2020/09/23,31-40,13,2596,11/23/2020 02:15:02 PM
2020/09/24,31-40,10,2606,11/23/2020 02:15:02 PM
2020/09/25,31-40,7,2613,11/23/2020 02:15:02 PM
2020/09/26,31-40,4,2617,11/23/2020 02:15:02 PM
2020/09/27,31-40,10,2627,11/23/2020 02:15:02 PM
2020/09/28,31-40,12,2639,11/23/2020 02:15:02 PM
2020/09/29,31-40,15,2654,11/23/2020 02:15:02 PM
2020/09/30,31-40,8,2662,11/23/2020 02:15:02 PM
2020/10/01,31-40,11,2673,11/23/2020 02:15:02 PM
2020/10/02,31-40,7,2680,11/23/2020 02:15:02 PM
2020/10/03,31-40,5,2685,11/23/2020 02:15:02 PM
2020/10/04,31-40,4,2689,11/23/2020 02:15:02 PM
2020/10/05,31-40,5,2694,11/23/2020 02:15:02 PM
2020/10/06,31-40,10,2704,11/23/2020 02:15:02 PM
2020/10/07,31-40,14,2718,11/23/2020 02:15:02 PM
2020/10/08,31-40,7,2725,11/23/2020 02:15:02 PM
2020/10/09,31-40,7,2732,11/23/2020 02:15:02 PM
2020/10/10,31-40,1,2733,11/23/2020 02:15:02 PM
2020/10/11,31-40,6,2739,11/23/2020 02:15:02 PM
2020/10/12,31-40,7,2746,11/23/2020 02:15:02 PM
2020/10/13,31-40,9,2755,11/23/2020 02:15:02 PM
2020/10/14,31-40,3,2758,11/23/2020 02:15:02 PM
2020/10/15,31-40,12,2770,11/23/2020 02:15:02 PM
2020/10/16,31-40,9,2779,11/23/2020 02:15:02 PM
2020/10/17,31-40,5,2784,11/23/2020 02:15:02 PM
2020/10/18,31-40,3,2787,11/23/2020 02:15:02 PM
2020/10/19,31-40,14,2801,11/23/2020 02:15:02 PM
2020/10/20,31-40,12,2813,11/23/2020 02:15:02 PM
2020/10/21,31-40,9,2822,11/23/2020 02:15:02 PM
2020/10/22,31-40,15,2837,11/23/2020 02:15:02 PM
2020/10/23,31-40,10,2847,11/23/2020 02:15:02 PM
2020/10/24,31-40,6,2853,11/23/2020 02:15:02 PM
2020/10/25,31-40,5,2858,11/23/2020 02:15:02 PM
2020/10/26,31-40,12,2870,11/23/2020 02:15:02 PM
2020/10/27,31-40,17,2887,11/23/2020 02:15:02 PM
2020/10/28,31-40,17,2904,11/23/2020 02:15:02 PM
2020/10/29,31-40,16,2920,11/23/2020 02:15:02 PM
2020/10/30,31-40,13,2933,11/23/2020 02:15:02 PM
2020/10/31,31-40,15,2948,11/23/2020 02:15:02 PM
2020/11/01,31-40,8,2956,11/23/2020 02:15:02 PM
2020/11/02,31-40,20,2976,11/23/2020 02:15:02 PM
2020/11/03,31-40,35,3011,11/23/2020 02:15:02 PM
2020/11/04,31-40,27,3038,11/23/2020 02:15:02 PM
2020/11/05,31-40,32,3070,11/23/2020 02:15:02 PM
2020/11/06,31-40,20,3090,11/23/2020 02:15:02 PM
2020/11/07,31-40,12,3102,11/23/2020 02:15:02 PM
2020/11/08,31-40,9,3111,11/23/2020 02:15:02 PM
2020/11/09,31-40,32,3143,11/23/2020 02:15:02 PM
2020/11/10,31-40,23,3166,11/23/2020 02:15:02 PM
2020/11/11,31-40,27,3193,11/23/2020 02:15:02 PM
2020/11/12,31-40,39,3232,11/23/2020 02:15:02 PM
2020/11/13,31-40,21,3253,11/23/2020 02:15:02 PM
2020/11/14,31-40,21,3274,11/23/2020 02:15:02 PM
2020/11/15,31-40,15,3289,11/23/2020 02:15:02 PM
2020/11/16,31-40,50,3339,11/23/2020 02:15:02 PM
2020/11/17,31-40,31,3370,11/23/2020 02:15:02 PM
2020/11/18,31-40,33,3403,11/23/2020 02:15:02 PM
2020/11/19,31-40,29,3432,11/23/2020 02:15:02 PM
2020/11/20,31-40,14,3446,11/23/2020 02:15:02 PM
2020/11/21,31-40,6,3452,11/23/2020 02:15:02 PM
2020/11/22,31-40,0,3452,11/23/2020 02:15:02 PM
2020/03/07,18-30,3,5,11/23/2020 02:15:02 PM
2020/03/08,18-30,0,5,11/23/2020 02:15:02 PM
2020/03/09,18-30,0,5,11/23/2020 02:15:02 PM
2020/03/10,18-30,0,5,11/23/2020 02:15:02 PM
2020/03/11,18-30,3,8,11/23/2020 02:15:02 PM
2020/03/12,18-30,0,8,11/23/2020 02:15:02 PM
2020/03/13,18-30,3,11,11/23/2020 02:15:02 PM
2020/03/14,18-30,4,15,11/23/2020 02:15:02 PM
2020/03/15,18-30,2,17,11/23/2020 02:15:02 PM
2020/03/16,18-30,2,19,11/23/2020 02:15:02 PM
2020/03/17,18-30,4,23,11/23/2020 02:15:02 PM
2020/03/18,18-30,6,29,11/23/2020 02:15:02 PM
2020/03/19,18-30,3,32,11/23/2020 02:15:02 PM
2020/03/20,18-30,8,40,11/23/2020 02:15:02 PM
2020/03/21,18-30,2,42,11/23/2020 02:15:02 PM
2020/03/22,18-30,6,48,11/23/2020 02:15:02 PM
2020/03/23,18-30,7,55,11/23/2020 02:15:02 PM
2020/03/24,18-30,8,63,11/23/2020 02:15:02 PM
2020/03/25,18-30,7,70,11/23/2020 02:15:02 PM
2020/03/26,18-30,6,76,11/23/2020 02:15:02 PM
2020/03/27,18-30,4,80,11/23/2020 02:15:02 PM
2020/03/28,18-30,4,84,11/23/2020 02:15:02 PM
2020/03/29,18-30,2,86,11/23/2020 02:15:02 PM
2020/03/30,18-30,7,93,11/23/2020 02:15:02 PM
2020/03/31,18-30,10,103,11/23/2020 02:15:02 PM
2020/04/01,18-30,10,113,11/23/2020 02:15:02 PM
2020/04/02,18-30,7,120,11/23/2020 02:15:02 PM
2020/04/03,18-30,3,123,11/23/2020 02:15:02 PM
2020/04/04,18-30,2,125,11/23/2020 02:15:02 PM
2020/04/05,18-30,9,134,11/23/2020 02:15:02 PM
2020/04/06,18-30,9,143,11/23/2020 02:15:02 PM
2020/04/07,18-30,11,154,11/23/2020 02:15:02 PM
2020/04/08,18-30,6,160,11/23/2020 02:15:02 PM
2020/04/09,18-30,13,173,11/23/2020 02:15:02 PM
2020/04/10,18-30,2,175,11/23/2020 02:15:02 PM
2020/04/11,18-30,5,180,11/23/2020 02:15:02 PM
2020/04/12,18-30,3,183,11/23/2020 02:15:02 PM
2020/04/13,18-30,4,187,11/23/2020 02:15:02 PM
2020/04/14,18-30,4,191,11/23/2020 02:15:02 PM
2020/04/15,18-30,3,194,11/23/2020 02:15:02 PM
2020/04/16,18-30,6,200,11/23/2020 02:15:02 PM
2020/04/17,18-30,6,206,11/23/2020 02:15:02 PM
2020/04/18,18-30,1,207,11/23/2020 02:15:02 PM
2020/04/19,18-30,2,209,11/23/2020 02:15:02 PM
2020/04/20,18-30,6,215,11/23/2020 02:15:02 PM
2020/04/21,18-30,7,222,11/23/2020 02:15:02 PM
2020/04/22,18-30,3,225,11/23/2020 02:15:02 PM
2020/04/23,18-30,5,230,11/23/2020 02:15:02 PM
2020/04/24,18-30,8,238,11/23/2020 02:15:02 PM
2020/04/25,18-30,3,241,11/23/2020 02:15:02 PM
2020/04/26,18-30,7,248,11/23/2020 02:15:02 PM
2020/04/27,18-30,9,257,11/23/2020 02:15:02 PM
2020/04/28,18-30,23,280,11/23/2020 02:15:02 PM
2020/04/29,18-30,14,294,11/23/2020 02:15:02 PM
2020/04/30,18-30,10,304,11/23/2020 02:15:02 PM
2020/05/01,18-30,2,306,11/23/2020 02:15:02 PM
2020/05/02,18-30,10,316,11/23/2020 02:15:02 PM
2020/05/03,18-30,0,316,11/23/2020 02:15:02 PM
2020/05/04,18-30,9,325,11/23/2020 02:15:02 PM
2020/05/05,18-30,10,335,11/23/2020 02:15:02 PM
2020/05/06,18-30,13,348,11/23/2020 02:15:02 PM
2020/05/07,18-30,2,350,11/23/2020 02:15:02 PM
2020/05/08,18-30,6,356,11/23/2020 02:15:02 PM
2020/05/09,18-30,2,358,11/23/2020 02:15:02 PM
2020/05/10,18-30,2,360,11/23/2020 02:15:02 PM
2020/05/11,18-30,3,363,11/23/2020 02:15:02 PM
2020/05/12,18-30,7,370,11/23/2020 02:15:02 PM
2020/05/13,18-30,6,376,11/23/2020 02:15:02 PM
2020/05/14,18-30,10,386,11/23/2020 02:15:02 PM
2020/05/15,18-30,4,390,11/23/2020 02:15:02 PM
2020/05/16,18-30,0,390,11/23/2020 02:15:02 PM
2020/05/17,18-30,2,392,11/23/2020 02:15:02 PM
2020/05/18,18-30,11,403,11/23/2020 02:15:02 PM
2020/05/19,18-30,12,415,11/23/2020 02:15:02 PM
2020/05/20,18-30,8,423,11/23/2020 02:15:02 PM
2020/05/21,18-30,8,431,11/23/2020 02:15:02 PM
2020/05/22,18-30,10,441,11/23/2020 02:15:02 PM
2020/05/23,18-30,6,447,11/23/2020 02:15:02 PM
2020/05/24,18-30,5,452,11/23/2020 02:15:02 PM
2020/05/25,18-30,4,456,11/23/2020 02:15:02 PM
2020/05/26,18-30,10,466,11/23/2020 02:15:02 PM
2020/05/27,18-30,6,472,11/23/2020 02:15:02 PM
2020/05/28,18-30,5,477,11/23/2020 02:15:02 PM
2020/05/29,18-30,8,485,11/23/2020 02:15:02 PM
2020/05/30,18-30,7,492,11/23/2020 02:15:02 PM
2020/05/31,18-30,6,498,11/23/2020 02:15:02 PM
2020/06/01,18-30,12,510,11/23/2020 02:15:02 PM
2020/06/02,18-30,9,519,11/23/2020 02:15:02 PM
2020/06/03,18-30,7,526,11/23/2020 02:15:02 PM
2020/06/04,18-30,11,537,11/23/2020 02:15:02 PM
2020/06/05,18-30,8,545,11/23/2020 02:15:02 PM
2020/06/06,18-30,2,547,11/23/2020 02:15:02 PM
2020/06/07,18-30,7,554,11/23/2020 02:15:02 PM
2020/06/08,18-30,12,566,11/23/2020 02:15:02 PM
2020/06/09,18-30,6,572,11/23/2020 02:15:02 PM
2020/06/10,18-30,5,577,11/23/2020 02:15:02 PM
2020/06/11,18-30,5,582,11/23/2020 02:15:02 PM
2020/06/12,18-30,4,586,11/23/2020 02:15:02 PM
2020/06/13,18-30,6,592,11/23/2020 02:15:02 PM
2020/06/14,18-30,5,597,11/23/2020 02:15:02 PM
2020/06/15,18-30,10,607,11/23/2020 02:15:02 PM
2020/06/16,18-30,17,624,11/23/2020 02:15:02 PM
2020/06/17,18-30,14,638,11/23/2020 02:15:02 PM
2020/06/18,18-30,14,652,11/23/2020 02:15:02 PM
2020/06/19,18-30,12,664,11/23/2020 02:15:02 PM
2020/06/20,18-30,14,678,11/23/2020 02:15:02 PM
2020/06/21,18-30,16,694,11/23/2020 02:15:02 PM
2020/06/22,18-30,27,721,11/23/2020 02:15:02 PM
2020/06/23,18-30,18,739,11/23/2020 02:15:02 PM
2020/06/24,18-30,21,760,11/23/2020 02:15:02 PM
2020/06/25,18-30,27,787,11/23/2020 02:15:02 PM
2020/06/26,18-30,18,805,11/23/2020 02:15:02 PM
2020/06/27,18-30,18,823,11/23/2020 02:15:02 PM
2020/06/28,18-30,13,836,11/23/2020 02:15:02 PM
2020/06/29,18-30,20,856,11/23/2020 02:15:02 PM
2020/06/30,18-30,26,882,11/23/2020 02:15:02 PM
2020/07/01,18-30,23,905,11/23/2020 02:15:02 PM
2020/07/02,18-30,40,945,11/23/2020 02:15:02 PM
2020/07/03,18-30,20,965,11/23/2020 02:15:02 PM
2020/07/04,18-30,11,976,11/23/2020 02:15:02 PM
2020/07/05,18-30,16,992,11/23/2020 02:15:02 PM
2020/07/06,18-30,24,1016,11/23/2020 02:15:02 PM
2020/07/07,18-30,36,1052,11/23/2020 02:15:02 PM
2020/07/08,18-30,29,1081,11/23/2020 02:15:02 PM
2020/07/09,18-30,37,1118,11/23/2020 02:15:02 PM
2020/07/10,18-30,36,1154,11/23/2020 02:15:02 PM
